Column1._id.$oid,Column1.bonusPointsEarned,Column1.bonusPointsEarnedReason,Column1.createDate.$date,Column1.dateScanned.$date,Column1.finishedDate.$date,Column1.modifyDate.$date,Column1.pointsAwardedDate.$date,Column1.pointsEarned,Column1.purchaseDate.$date,Column1.purchasedItemCount,Column1.rewardsReceiptItemList.barcode,Column1.rewardsReceiptItemList.description,Column1.rewardsReceiptItemList.finalPrice,Column1.rewardsReceiptItemList.itemPrice,Column1.rewardsReceiptItemList.needsFetchReview,Column1.rewardsReceiptItemList.partnerItemId,Column1.rewardsReceiptItemList.preventTargetGapPoints,Column1.rewardsReceiptItemList.quantityPurchased,Column1.rewardsReceiptItemList.userFlaggedBarcode,Column1.rewardsReceiptItemList.userFlaggedNewItem,Column1.rewardsReceiptItemList.userFlaggedPrice,Column1.rewardsReceiptItemList.userFlaggedQuantity,Column1.rewardsReceiptStatus,Column1.totalSpent,Column1.userId
601d83930a7214ad59000932,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601d7c300a7214ad59000384,,,1.61E+12,1.61E+12,1.61E+12,1.61E+12,,,1.61E+12,,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1,,,,,PENDING,28.57,59c124bae4b0299e55b0f330
601d7ca40a720f055400058b,,,1.61E+12,1.61E+12,1.61E+12,1.61E+12,,,1.61E+12,,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1,,,,,PENDING,28.57,59c124bae4b0299e55b0f330
601d7b770a720f0554000016,,,1.61E+12,1.61E+12,1.61E+12,1.61E+12,,,1.61E+12,,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1,,,,,PENDING,28.57,59c124bae4b0299e55b0f330
601d7bb60a720f055400013a,,,1.61E+12,1.61E+12,1.61E+12,1.61E+12,,,1.61E+12,,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1,,,,,PENDING,28.57,59c124bae4b0299e55b0f330
601d7c7f0a7214ad590004f2,,,1.61E+12,1.61E+12,1.61E+12,1.61E+12,,,1.61E+12,,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1,,,,,PENDING,28.57,59c124bae4b0299e55b0f330
601d7d2c0a720f05540007fa,,,1.61E+12,1.61E+12,1.61E+12,1.61E+12,,,1.61E+12,,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1,,,,,PENDING,28.57,59c124bae4b0299e55b0f330
601d7d230a720f05540007ce,,,1.61E+12,1.61E+12,1.61E+12,1.61E+12,,,1.61E+12,,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1,,,,,PENDING,28.57,59c124bae4b0299e55b0f330
601d7c500a720f0554000409,,,1.61E+12,1.61E+12,1.61E+12,1.61E+12,,,1.61E+12,,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1,,,,,PENDING,28.57,59c124bae4b0299e55b0f330
601d02aa0a720f05f4000312,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601d7c960a7214ad59000564,,,1.61E+12,1.61E+12,1.61E+12,1.61E+12,,,1.61E+12,,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1,,,,,PENDING,28.57,59c124bae4b0299e55b0f330
601d75dd0a720f05a9000004,,,1.61E+12,1.61E+12,1.61E+12,1.61E+12,,,1.61E+12,,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1,,,,,PENDING,28.57,59c124bae4b0299e55b0f330
601d7c480a720f05540003e0,,,1.61E+12,1.61E+12,1.61E+12,1.61E+12,,,1.61E+12,,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1,,,,,PENDING,28.57,59c124bae4b0299e55b0f330
601d7c280a7214ad5900035c,,,1.61E+12,1.61E+12,1.61E+12,1.61E+12,,,1.61E+12,,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1,,,,,PENDING,28.57,59c124bae4b0299e55b0f330
601d7cd50a7214ad5900069f,,,1.61E+12,1.61E+12,1.61E+12,1.61E+12,,,1.61E+12,,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1,,,,,PENDING,28.57,59c124bae4b0299e55b0f330
601d7b840a720f055400004e,,,1.61E+12,1.61E+12,1.61E+12,1.61E+12,,,1.61E+12,,,"flipbelt level terrain waist pouch, neon yellow, large/32-35",28.57,28.57,,0,,1,,,,,PENDING,28.57,59c124bae4b0299e55b0f330
601e911a0a720f053c000070,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601e58da0a720f053c000050,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601e71780a7214ad2500004f,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601e7d2e0a720f053c000067,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601ead690a720f053c000092,27,COMPLETE_PARTNER_RECEIPT,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,50.6,1.61E+12,4,43000058404,GEVALIA KAFFE Caramel Macchiato Espresso Coffee K-Cup pods 9ct,4.66,4.66,,1,,4,,,,,FINISHED,4.66,601ead00b57b8a12187fce78
601ed3e80a720f053c0000a5,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601eae650a720f053c000093,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601e63660a720f053c000055,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601f190c0a720f053c0000c4,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601e787e0a7214ad25000051,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601ea1830a720f053c000079,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601e0b830a720f053c00002e,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601f09d10a720f053c0000bd,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601efe190a720f053c0000b8,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601ead5b0a720f053c00008f,27,COMPLETE_PARTNER_RECEIPT,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,50.6,1.61E+12,4,87684004449,"CAPRI SUN Juice Drink, Variety Pack - 40 pack, 6 fl oz pouches",4.66,4.66,,1,,4,,,,,FINISHED,4.66,601ead00b57b8a12187fce78
601e14e30a7214ad2500002e,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601ed9c40a7214ad25000078,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601e3b8f0a720f053c000043,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601ddca40a7214ad25000019,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601e9a7b0a720f053c000074,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601eb8f30a720f053c000099,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601e96f60a7214ad2500005c,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601f29740a720f053c0000cc,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601f1b660a720f053c0000c6,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601e22f20a720f053c000039,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601e173d0a720f053c000032,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601e35b40a7214ad2500003c,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601e128a0a7214ad2500002c,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601f2bca0a7214ad2500009a,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601e84360a720f053c000069,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601f90920a720f053c0000f9,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601f9c4a0a7214ad250000c8,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60201adc0a7214ad250000ff,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601f7b7a0a720f053c0000ee,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601f98c60a720f053c0000fe,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601f81560a720f053c0000f1,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601f31a60a720f053c0000d0,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60204ae80a7214ad25000111,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6020776d0a7214ad25000120,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601fee520a720f053c000120,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601fdb920a7214ad250000e2,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601ffa0a0a7214ad250000f2,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
602057ce0a720f053c000151,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601fe3c80a7214ad250000e6,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601f36570a7214ad2500009d,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60205b510a7214ad25000117,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601fda670a720f053c00011a,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
602067080a7214ad2500011c,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601f8be40a7214ad250000c2,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601f7f010a7214ad250000be,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601f46bf0a7214ad250000a4,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601fb3ba0a720f053c000109,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601f38af0a720f053c0000d4,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60202b430a7214ad25000103,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601f35290a7214ad2500009c,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601f4dc50a7214ad250000a9,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
602017570a720f053c000132,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601f58540a7214ad250000ad,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601fcd820a7214ad250000db,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
601f39db0a720f053c0000d5,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6020e91a0a720f053c000196,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60217b960a720f05a8000012,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60207fa20a7214ad25000123,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60219c670a720f05a8000028,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6020eb730a720f053c000197,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
602181720a7214d8e9000034,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6021c0bb0a7214d8e900004e,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6020e46b0a720f053c000194,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6020c84a0a720f053c000187,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60216d880a7214d8e9000004,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6020a2cd0a720f053c000175,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60212be60a7214ad25000166,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6020ac2a0a720f053c000177,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6021c56a0a720f05a8000036,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6020b4610a7214ad25000139,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6020e0e50a720f053c000193,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
602175ba0a7214d8e9000007,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60217f1b0a720f05a8000016,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6020cbce0a7214ad25000140,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6021804a0a720f05a8000019,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
602198e50a720f05a8000027,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
602145ae0a720f0573000007,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
602176c90a7214d8e9000028,25,COMPLETE_NONPARTNER_RECEIPT,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,25,1.62E+12,1,4011,ITEM NOT FOUND,1,1,,1,,1,,,,,FINISHED,1,6021768799409b11fcf8987f
602116ce0a7214ad2500015e,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6021ca1c0a720f05a8000039,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6020faae0a7214ad25000152,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
602160a30a720f05c0000001,,,1.61E+12,1.61E+12,1.61E+12,1.61E+12,,,,,,,,,,,,,,,,,PENDING,,54ca99a9e4b0b11b4f7d6dc5
6020a0720a720f053c000173,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6020f0220a7214ad25000150,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60214de60a720f057300000b,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6021f05f0a720f05a8000062,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6021d37b0a720f05a800003c,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6021ed3c0a720f05a800005f,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6022f4e60a7214d8e9000112,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6021ed890a720f05a8000060,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6022b0ef0a7214d8e90000f3,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6022d8c90a720f05a80000e7,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60231cbd0a720f05a8000108,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60227c330a720f05a800009c,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6021efe50a7214d8e9000081,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6022e8000a720f05a80000ef,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6022c1580a7214d8e90000ff,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
602213e70a720f05a8000071,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6023216c0a720f05a800010a,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6021d63a0a7214d8e9000058,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
60223a950a7214d8e90000a2,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
602299b40a720f05a80000bc,5,All-receipts receipt bonus,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,5,1.61E+12,2,4011,ITEM NOT FOUND,1,1,,1,,1,,,,,FINISHED,1,6022998599409b11fcf89c53
602299b40a720f05a80000bc,5,All-receipts receipt bonus,1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,5,1.61E+12,2,1234,,,,TRUE,2,TRUE,,1234,TRUE,,,FINISHED,1,6022998599409b11fcf89c53
602231350a7214d8e900009f,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
602299ad0a7214d8e90000d7,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,600,1.61E+12,1,4011,ITEM NOT FOUND,1,1,,1,,1,,,,,FINISHED,1,6022998599409b11fcf89c53
6022d9f60a720f05a80000e8,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
602279db0a720f05a800009b,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6022752b0a7214d8e90000be,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
602252050a7214d8e90000ae,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6021ec5f0a720f05a800005d,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6022c2820a720f05a80000dd,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
602202540a720f05a800006a,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6022b6cb0a7214d8e90000f8,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6022bb780a7214d8e90000fb,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6021d8cf0a7214d8e900005c,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
602315b50a720f05a8000104,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
602344970a7214d8e900012f,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6023e2c90a7214d8e9000175,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
602467370a720f05a80001b7,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
6024024b0a7214d8e900018d,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,250,1.61E+12,5,13000006187,HEINZ SWEET SWEET RELISH 12.7 OZ - 0013000006184,5,5,,1,,1,,,,,FINISHED,25,602401f1c081001222409ad6
6024024b0a7214d8e900018d,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,250,1.61E+12,5,13000006187,HEINZ SWEET SWEET RELISH 12.7 OZ - 0013000006184,5,5,,2,,1,,,,,FINISHED,25,602401f1c081001222409ad6
6024024b0a7214d8e900018d,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,250,1.61E+12,5,13000006187,HEINZ SWEET SWEET RELISH 12.7 OZ - 0013000006184,5,5,,3,,1,,,,,FINISHED,25,602401f1c081001222409ad6
6024024b0a7214d8e900018d,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,250,1.61E+12,5,13000006187,HEINZ SWEET SWEET RELISH 12.7 OZ - 0013000006184,5,5,,4,,1,,,,,FINISHED,25,602401f1c081001222409ad6
6024024b0a7214d8e900018d,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",1.61E+12,1.61E+12,1.61E+12,1.61E+12,1.61E+12,250,1.61E+12,5,13000006187,HEINZ SWEET SWEET RELISH 12.7 OZ - 0013000006184,5,5,,5,,1,,,,,FINISHED,25,602401f1c081001222409ad6
602367ba0a720f05a800012e,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
602438550a720f05a8000192,,,1.61E+12,1.61E+12,,1.61E+12,,,,,,,,,,,,,,,,,SUBMITTED,,5fc961c3b8cfca11a077dd33
